trial_num,stimulus,trigger_code,is_deviant,condition,standard_type,deviant_type,block_num,post_deviant
1,N2,2,False,Experimental,N2,Ai,1,False
2,N2,2,False,Experimental,N2,Ai,1,False
3,N2,2,False,Experimental,N2,Ai,1,False
4,N2,2,False,Experimental,N2,Ai,1,False
5,N2,2,False,Experimental,N2,Ai,1,False
6,N2,2,False,Experimental,N2,Ai,1,False
7,N2,2,False,Experimental,N2,Ai,1,False
8,N2,2,False,Experimental,N2,Ai,1,False
9,N2,2,False,Experimental,N2,Ai,1,False
10,N2,2,False,Experimental,N2,Ai,1,False
11,N2,2,False,Experimental,N2,Ai,1,False
12,N2,2,False,Experimental,N2,Ai,1,False
13,Ai,13,True,Experimental,N2,Ai,1,False
14,N2,2,False,Experimental,N2,Ai,1,True
15,N2,2,False,Experimental,N2,Ai,1,False
16,N2,2,False,Experimental,N2,Ai,1,False
17,N2,2,False,Experimental,N2,Ai,1,False
18,N2,2,False,Experimental,N2,Ai,1,False
19,N2,2,False,Experimental,N2,Ai,1,False
20,Ai,13,True,Experimental,N2,Ai,1,False
21,N2,2,False,Experimental,N2,Ai,1,True
22,N2,2,False,Experimental,N2,Ai,1,False
23,N2,2,False,Experimental,N2,Ai,1,False
24,N2,2,False,Experimental,N2,Ai,1,False
25,Ai,13,True,Experimental,N2,Ai,1,False
26,N2,2,False,Experimental,N2,Ai,1,True
27,N2,2,False,Experimental,N2,Ai,1,False
28,N2,2,False,Experimental,N2,Ai,1,False
29,N2,2,False,Experimental,N2,Ai,1,False
30,N2,2,False,Experimental,N2,Ai,1,False
31,N2,2,False,Experimental,N2,Ai,1,False
32,Ai,13,True,Experimental,N2,Ai,1,False
33,N2,2,False,Experimental,N2,Ai,1,True
34,N2,2,False,Experimental,N2,Ai,1,False
35,N2,2,False,Experimental,N2,Ai,1,False
36,N2,2,False,Experimental,N2,Ai,1,False
37,N2,2,False,Experimental,N2,Ai,1,False
38,N2,2,False,Experimental,N2,Ai,1,False
39,Ai,13,True,Experimental,N2,Ai,1,False
40,N2,2,False,Experimental,N2,Ai,1,True
41,N2,2,False,Experimental,N2,Ai,1,False
42,N2,2,False,Experimental,N2,Ai,1,False
43,Ai,13,True,Experimental,N2,Ai,1,False
44,N2,2,False,Experimental,N2,Ai,1,True
45,N2,2,False,Experimental,N2,Ai,1,False
46,Ai,13,True,Experimental,N2,Ai,1,False
47,N2,2,False,Experimental,N2,Ai,1,True
48,N2,2,False,Experimental,N2,Ai,1,False
49,N2,2,False,Experimental,N2,Ai,1,False
50,N2,2,False,Experimental,N2,Ai,1,False
51,N2,2,False,Experimental,N2,Ai,1,False
52,N2,2,False,Experimental,N2,Ai,1,False
53,Ai,13,True,Experimental,N2,Ai,1,False
54,N2,2,False,Experimental,N2,Ai,1,True
55,N2,2,False,Experimental,N2,Ai,1,False
56,N2,2,False,Experimental,N2,Ai,1,False
57,Ai,13,True,Experimental,N2,Ai,1,False
58,N2,2,False,Experimental,N2,Ai,1,True
59,N2,2,False,Experimental,N2,Ai,1,False
60,N2,2,False,Experimental,N2,Ai,1,False
61,N2,2,False,Experimental,N2,Ai,1,False
62,N2,2,False,Experimental,N2,Ai,1,False
63,N2,2,False,Experimental,N2,Ai,1,False
64,Ai,13,True,Experimental,N2,Ai,1,False
65,N2,2,False,Experimental,N2,Ai,1,True
66,N2,2,False,Experimental,N2,Ai,1,False
67,N2,2,False,Experimental,N2,Ai,1,False
68,N2,2,False,Experimental,N2,Ai,1,False
69,N2,2,False,Experimental,N2,Ai,1,False
70,N2,2,False,Experimental,N2,Ai,1,False
71,Ai,13,True,Experimental,N2,Ai,1,False
72,N2,2,False,Experimental,N2,Ai,1,True
73,N2,2,False,Experimental,N2,Ai,1,False
74,N2,2,False,Experimental,N2,Ai,1,False
75,N2,2,False,Experimental,N2,Ai,1,False
76,N2,2,False,Experimental,N2,Ai,1,False
77,N2,2,False,Experimental,N2,Ai,1,False
78,Ai,13,True,Experimental,N2,Ai,1,False
79,N2,2,False,Experimental,N2,Ai,1,True
80,N2,2,False,Experimental,N2,Ai,1,False
81,N2,2,False,Experimental,N2,Ai,1,False
82,N2,2,False,Experimental,N2,Ai,1,False
83,N2,2,False,Experimental,N2,Ai,1,False
84,N2,2,False,Experimental,N2,Ai,1,False
85,Ai,13,True,Experimental,N2,Ai,1,False
86,N2,2,False,Experimental,N2,Ai,1,True
87,N2,2,False,Experimental,N2,Ai,1,False
88,N2,2,False,Experimental,N2,Ai,1,False
89,N2,2,False,Experimental,N2,Ai,1,False
90,N2,2,False,Experimental,N2,Ai,1,False
91,N2,2,False,Experimental,N2,Ai,1,False
92,Ai,13,True,Experimental,N2,Ai,1,False
93,N2,2,False,Experimental,N2,Ai,1,True
94,N2,2,False,Experimental,N2,Ai,1,False
95,Ai,13,True,Experimental,N2,Ai,1,False
96,N2,2,False,Experimental,N2,Ai,1,True
97,N2,2,False,Experimental,N2,Ai,1,False
98,N2,2,False,Experimental,N2,Ai,1,False
99,N2,2,False,Experimental,N2,Ai,1,False
100,N2,2,False,Experimental,N2,Ai,1,False
101,N2,2,False,Experimental,N2,Ai,1,False
102,Ai,13,True,Experimental,N2,Ai,1,False
103,N2,2,False,Experimental,N2,Ai,1,True
104,N2,2,False,Experimental,N2,Ai,1,False
105,Ai,13,True,Experimental,N2,Ai,1,False
106,N2,2,False,Experimental,N2,Ai,1,True
107,N2,2,False,Experimental,N2,Ai,1,False
108,N2,2,False,Experimental,N2,Ai,1,False
109,N2,2,False,Experimental,N2,Ai,1,False
110,N2,2,False,Experimental,N2,Ai,1,False
111,N2,2,False,Experimental,N2,Ai,1,False
112,Ai,13,True,Experimental,N2,Ai,1,False
113,N2,2,False,Experimental,N2,Ai,1,True
114,N2,2,False,Experimental,N2,Ai,1,False
115,N2,2,False,Experimental,N2,Ai,1,False
116,N2,2,False,Experimental,N2,Ai,1,False
117,N2,2,False,Experimental,N2,Ai,1,False
118,N2,2,False,Experimental,N2,Ai,1,False
119,Ai,13,True,Experimental,N2,Ai,1,False
120,N2,2,False,Experimental,N2,Ai,1,True
121,N2,2,False,Experimental,N2,Ai,1,False
122,N2,2,False,Experimental,N2,Ai,1,False
123,N2,2,False,Experimental,N2,Ai,1,False
124,N2,2,False,Experimental,N2,Ai,1,False
125,N2,2,False,Experimental,N2,Ai,1,False
126,Ai,13,True,Experimental,N2,Ai,1,False
127,N2,2,False,Experimental,N2,Ai,1,True
128,N2,2,False,Experimental,N2,Ai,1,False
129,N2,2,False,Experimental,N2,Ai,1,False
130,N2,2,False,Experimental,N2,Ai,1,False
131,N2,2,False,Experimental,N2,Ai,1,False
132,N2,2,False,Experimental,N2,Ai,1,False
133,Ai,13,True,Experimental,N2,Ai,1,False
134,N2,2,False,Experimental,N2,Ai,1,True
135,N2,2,False,Experimental,N2,Ai,1,False
136,Ai,13,True,Experimental,N2,Ai,1,False
137,N2,2,False,Experimental,N2,Ai,1,True
138,N2,2,False,Experimental,N2,Ai,1,False
139,Ai,13,True,Experimental,N2,Ai,1,False
140,N2,2,False,Experimental,N2,Ai,1,True
141,N2,2,False,Experimental,N2,Ai,1,False
142,N2,2,False,Experimental,N2,Ai,1,False
143,N2,2,False,Experimental,N2,Ai,1,False
144,N2,2,False,Experimental,N2,Ai,1,False
145,N2,2,False,Experimental,N2,Ai,1,False
146,Ai,13,True,Experimental,N2,Ai,1,False
147,N2,2,False,Experimental,N2,Ai,1,True
148,N2,2,False,Experimental,N2,Ai,1,False
149,N2,2,False,Experimental,N2,Ai,1,False
150,N2,2,False,Experimental,N2,Ai,1,False
151,N2,2,False,Experimental,N2,Ai,1,False
152,Ai,13,True,Experimental,N2,Ai,1,False
153,N2,2,False,Experimental,N2,Ai,1,True
154,N2,2,False,Experimental,N2,Ai,1,False
155,N2,2,False,Experimental,N2,Ai,1,False
156,N2,2,False,Experimental,N2,Ai,1,False
157,Ai,13,True,Experimental,N2,Ai,1,False
158,N2,2,False,Experimental,N2,Ai,1,True
159,N2,2,False,Experimental,N2,Ai,1,False
160,N2,2,False,Experimental,N2,Ai,1,False
161,N2,2,False,Experimental,N2,Ai,1,False
162,N2,2,False,Experimental,N2,Ai,1,False
163,N2,2,False,Experimental,N2,Ai,1,False
164,Ai,13,True,Experimental,N2,Ai,1,False
165,N2,2,False,Experimental,N2,Ai,1,True
166,N2,2,False,Experimental,N2,Ai,1,False
167,N2,2,False,Experimental,N2,Ai,1,False
168,N2,2,False,Experimental,N2,Ai,1,False
169,N2,2,False,Experimental,N2,Ai,1,False
170,N2,2,False,Experimental,N2,Ai,1,False
171,Ai,13,True,Experimental,N2,Ai,1,False
172,N2,2,False,Experimental,N2,Ai,1,True
173,N2,2,False,Experimental,N2,Ai,1,False
174,N2,2,False,Experimental,N2,Ai,1,False
175,N2,2,False,Experimental,N2,Ai,1,False
176,N2,2,False,Experimental,N2,Ai,1,False
177,N2,2,False,Experimental,N2,Ai,1,False
178,Ai,13,True,Experimental,N2,Ai,1,False
179,N2,2,False,Experimental,N2,Ai,1,True
180,N2,2,False,Experimental,N2,Ai,1,False
181,N2,2,False,Experimental,N2,Ai,1,False
182,N2,2,False,Experimental,N2,Ai,1,False
183,Ai,13,True,Experimental,N2,Ai,1,False
184,N2,2,False,Experimental,N2,Ai,1,True
185,N2,2,False,Experimental,N2,Ai,1,False
186,N2,2,False,Experimental,N2,Ai,1,False
187,Ai,13,True,Experimental,N2,Ai,1,False
188,N2,2,False,Experimental,N2,Ai,1,True
189,N2,2,False,Experimental,N2,Ai,1,False
190,N2,2,False,Experimental,N2,Ai,1,False
191,N2,2,False,Experimental,N2,Ai,1,False
192,N2,2,False,Experimental,N2,Ai,1,False
193,Ai,13,True,Experimental,N2,Ai,1,False
194,N2,2,False,Experimental,N2,Ai,1,True
195,N2,2,False,Experimental,N2,Ai,1,False
196,N2,2,False,Experimental,N2,Ai,1,False
197,N2,2,False,Experimental,N2,Ai,1,False
198,N2,2,False,Experimental,N2,Ai,1,False
199,N2,2,False,Experimental,N2,Ai,1,False
200,Ai,13,True,Experimental,N2,Ai,1,False
201,N2,2,False,Experimental,N2,Ai,1,True
202,N2,2,False,Experimental,N2,Ai,1,False
203,N2,2,False,Experimental,N2,Ai,1,False
204,N2,2,False,Experimental,N2,Ai,1,False
205,N2,2,False,Experimental,N2,Ai,1,False
206,N2,2,False,Experimental,N2,Ai,1,False
207,Ai,13,True,Experimental,N2,Ai,1,False
208,N2,2,False,Experimental,N2,Ai,1,True
209,N2,2,False,Experimental,N2,Ai,1,False
210,N2,2,False,Experimental,N2,Ai,1,False
211,N2,2,False,Experimental,N2,Ai,1,False
212,N2,2,False,Experimental,N2,Ai,1,False
213,N2,2,False,Experimental,N2,Ai,1,False
214,Ai,13,True,Experimental,N2,Ai,1,False
215,N2,2,False,Experimental,N2,Ai,1,True
216,N2,2,False,Experimental,N2,Ai,1,False
217,N2,2,False,Experimental,N2,Ai,1,False
218,N2,2,False,Experimental,N2,Ai,1,False
219,Ai,13,True,Experimental,N2,Ai,1,False
220,N2,2,False,Experimental,N2,Ai,1,True
221,N2,2,False,Experimental,N2,Ai,1,False
222,N2,2,False,Experimental,N2,Ai,1,False
223,N2,2,False,Experimental,N2,Ai,1,False
224,Ai,13,True,Experimental,N2,Ai,1,False
225,N2,2,False,Experimental,N2,Ai,1,True
226,N2,2,False,Experimental,N2,Ai,1,False
227,N2,2,False,Experimental,N2,Ai,1,False
228,N2,2,False,Experimental,N2,Ai,1,False
229,N2,2,False,Experimental,N2,Ai,1,False
230,N2,2,False,Experimental,N2,Ai,1,False
231,Ai,13,True,Experimental,N2,Ai,1,False
232,N2,2,False,Experimental,N2,Ai,1,True
233,N2,2,False,Experimental,N2,Ai,1,False
234,Ai,13,True,Experimental,N2,Ai,1,False
235,N2,2,False,Experimental,N2,Ai,1,True
236,N2,2,False,Experimental,N2,Ai,1,False
237,N2,2,False,Experimental,N2,Ai,1,False
238,N2,2,False,Experimental,N2,Ai,1,False
239,N2,2,False,Experimental,N2,Ai,1,False
240,N2,2,False,Experimental,N2,Ai,1,False
241,Ai,13,True,Experimental,N2,Ai,1,False
242,N2,2,False,Experimental,N2,Ai,1,True
243,N2,2,False,Experimental,N2,Ai,1,False
244,Ai,13,True,Experimental,N2,Ai,1,False
245,N2,2,False,Experimental,N2,Ai,1,True
246,N2,2,False,Experimental,N2,Ai,1,False
247,N2,2,False,Experimental,N2,Ai,1,False
248,Ai,13,True,Experimental,N2,Ai,1,False
249,N2,2,False,Experimental,N2,Ai,1,True
250,N2,2,False,Experimental,N2,Ai,1,False
251,N2,2,False,Experimental,N2,Ai,1,False
252,N2,2,False,Experimental,N2,Ai,1,False
253,N2,2,False,Experimental,N2,Ai,1,False
